resultId;constrocturId;driverId;raceId;points;laps;fastestLapTime;fastestLapSpeed;rank;iddate;circuitld
526;2;9;43;5;70;1:17.153;205.819;10;86;8
527;2;2;43;4;70;1:16.875;206.563;7;86;8
528;4;21;43;3;70;1:16.703;207.027;5;86;8
529;1;4;43;2;70;1:16.495;207.59;3;86;8
530;11;18;43;1;70;1:16.770;206.846;6;86;8
531;3;3;43;0;70;1:17.011;206.199;9;86;8
532;7;23;43;0;69;1:16.966;206.319;8;86;8
533;11;22;43;0;69;1:17.220;205.641;12;86;8
534;9;17;43;0;69;1:17.249;205.563;14;86;8
535;9;14;43;0;69;1:17.447;205.038;15;86;8
536;3;25;43;0;69;1:17.240;205.587;13;86;8
537;4;5;43;0;69;1:17.206;205.678;11;86;8
538;8;11;43;0;68;1:17.796;204.118;16;86;8
539;12;16;43;0;68;1:18.091;203.347;18;86;8
540;5;26;43;0;55;1:17.934;203.757;17;86;8
541;12;27;43;0;28;1:18.955;201.122;19;86;8
545;6;8;44;10;59;1:20.638;229.514;1;88;9
546;1;4;44;8;59;1:21.117;228.159;3;88;9
547;1;1;44;6;59;1:21.675;226.6;4;88;9
548;2;9;44;5;59;1:22.105;225.413;6;88;9
549;6;13;44;4;59;1:20.858;228.89;2;88;9
550;2;2;44;3;59;1:21.991;225.727;5;88;9
551;4;5;44;2;58;1:22.552;224.193;9;88;9
552;4;21;44;1;58;1:22.136;225.328;7;88;9
553;11;22;44;0;58;1:23.387;221.948;13;88;9
554;11;18;44;0;58;1:23.581;221.433;16;88;9
555;9;14;44;0;58;1:23.118;222.666;12;88;9
556;3;3;44;0;58;1:22.896;223.262;11;88;9
557;3;25;44;0;58;1:22.693;223.81;10;88;9
558;8;11;44;0;57;1:23.413;221.879;14;88;9
559;12;27;44;0;57;1:24.390;219.31;21;88;9
560;5;24;44;0;53;1:23.628;221.308;17;88;9
561;7;15;44;0;43;1:23.708;221.097;18;88;9
562;8;19;44;0;35;1:24.144;219.951;20;88;9
563;5;26;44;0;29;1:23.570;221.462;15;88;9
564;7;23;44;0;22;1:22.510;224.307;8;88;9
565;12;16;44;0;16;1:25.015;217.698;22;88;9
566;9;17;44;0;8;1:23.767;220.941;19;88;9
567;1;4;45;10;60;1:33.231;198.783;2;90;20
568;6;13;45;8;60;1:32.853;199.592;1;90;20
569;9;17;45;6;60;1:34.449;196.22;8;90;20
570;3;25;45;5;60;1:34.235;196.665;5;90;20
571;9;14;45;4;60;1:34.316;196.496;6;90;20
572;2;2;45;3;60;1:34.354;196.417;7;90;20
573;2;9;45;2;60;1:34.451;196.216;9;90;20
574;4;5;45;1;59;1:34.603;195.9;11;90;20
575;1;1;45;0;59;1:33.401;198.421;3;90;20
576;4;21;45;0;59;1:34.893;195.302;12;90;20
577;11;22;45;0;59;1:35.632;193.792;14;90;20
578;8;19;45;0;59;1:35.282;194.504;13;90;20
579;7;15;45;0;59;1:34.496;196.122;10;90;20
580;6;8;45;0;34;1:33.904;197.359;4;90;20
581;8;11;45;0;19;1:37.401;190.273;16;90;20
582;7;23;45;0;18;1:36.195;192.658;15;90;20
583;12;28;45;0;13;1:42.783;180.309;17;90;20
584;11;18;45;0;2;2:20.041;132.338;18;90;20
585;12;16;45;0;2;2:25.798;127.112;19;90;20
586;3;3;45;0;2;2:50.950;108.41;20;90;20
587;5;26;45;0;2;3:01.900;101.884;21;90;20
588;5;24;45;0;2;3:22.300;91.61;22;90;20
589;1;1;46;10;70;1:20.171;196.724;2;92;11
590;6;8;46;8;70;1:20.047;197.029;1;92;11
591;2;2;46;6;70;1:20.582;195.721;5;92;11
592;1;4;46;5;70;1:20.324;196.349;3;92;11
593;2;9;46;4;70;1:20.419;196.117;4;92;11
594;7;23;46;3;70;1:20.961;194.804;9;92;11
595;3;3;46;2;70;1:20.672;195.502;6;92;11
596;4;5;46;1;70;1:20.935;194.867;8;92;11
597;9;17;46;0;70;1:20.915;194.915;7;92;11
598;7;15;46;0;69;1:21.253;194.104;12;92;11
599;9;14;46;0;69;1:21.553;193.39;14;92;11
600;4;21;46;0;69;1:21.695;193.054;15;92;11
601;6;13;46;0;69;1:20.981;194.756;11;92;11
602;3;25;46;0;69;1:21.264;194.078;13;92;11
603;8;11;46;0;69;1:20.980;194.759;10;92;11
604;5;20;46;0;69;1:21.915;192.536;16;92;11
605;12;16;46;0;68;1:22.263;191.721;19;92;11
606;11;22;46;0;68;1:22.004;192.327;17;92;11
607;5;24;46;0;42;1:22.410;191.379;20;92;11
608;8;19;46;0;41;1:22.166;191.948;18;92;11
609;11;18;46;0;35;1:22.906;190.234;21;92;11
610;12;29;46;0;4;1:26.741;181.824;22;92;11
611;6;13;47;10;58;1:27.922;218.566;2;94;5
612;6;8;47;8;58;1:27.295;220.136;1;94;5
613;1;4;47;6;58;1:28.070;218.199;4;94;5
614;2;2;47;5;58;1:28.319;217.583;5;94;5
615;1;1;47;4;58;1:27.963;218.464;3;94;5
616;4;5;47;3;58;1:28.603;216.886;7;94;5
617;3;3;47;2;58;1:28.536;217.05;6;94;5
618;2;9;47;1;58;1:28.918;216.118;11;94;5
619;4;21;47;0;58;1:28.793;216.422;9;94;5
620;9;14;47;0;58;1:29.068;215.754;13;94;5
621;3;25;47;0;58;1:28.737;216.559;8;94;5
622;7;23;47;0;57;1:28.924;216.103;12;94;5
623;11;18;47;0;57;1:28.873;216.227;10;94;5
624;8;19;47;0;57;1:29.658;214.334;17;94;5
625;5;24;47;0;57;1:29.563;214.561;16;94;5
626;7;15;47;0;57;1:29.459;214.811;14;94;5
627;11;22;47;0;57;1:29.513;214.681;15;94;5
628;8;11;47;0;57;1:29.916;213.719;18;94;5
629;5;20;47;0;57;1:29.983;213.56;19;94;5
630;12;29;47;0;56;1:30.951;211.287;22;94;5
631;12;16;47;0;53;1:30.617;212.066;20;94;5
632;9;17;47;0;9;1:30.808;211.62;21;94;5
633;1;4;48;10;53;1:22.871;251.653;1;96;14
634;1;1;48;8;53;1:22.936;251.456;2;96;14
635;6;8;48;6;53;1:23.370;250.147;3;96;14
636;2;2;48;5;53;1:23.681;249.217;4;96;14
637;2;9;48;4;53;1:23.908;248.543;5;96;14
638;3;3;48;3;53;1:24.472;246.884;8;96;14
639;4;5;48;2;53;1:24.226;247.605;7;96;14
640;11;18;48;1;53;1:24.532;246.708;9;96;14
641;9;17;48;0;53;1:24.824;245.859;13;96;14
642;11;22;48;0;53;1:24.767;246.024;12;96;14
643;7;15;48;0;53;1:24.622;246.446;10;96;14
644;4;21;48;0;52;1:24.849;245.787;14;96;14
645;3;25;48;0;52;1:25.000;245.35;16;96;14
646;8;19;48;0;52;1:25.116;245.016;17;96;14
647;7;23;48;0;52;1:24.951;245.492;15;96;14
648;8;11;48;0;52;1:24.669;246.309;11;96;14
649;5;24;48;0;52;1:25.373;244.278;19;96;14
650;5;20;48;0;52;1:25.313;244.45;18;96;14
651;12;16;48;0;52;1:25.377;244.267;20;96;14
652;12;29;48;0;52;1:25.478;243.978;21;96;14
653;6;13;48;0;10;1:23.971;248.357;6;96;14
655;6;8;49;10;44;1:48.095;233.261;2;98;13
656;6;13;49;8;44;1:48.036;233.388;1;98;13
657;1;4;49;6;44;1:48.182;233.073;3;98;13
658;1;1;49;5;44;1:48.215;233.002;4;98;13
659;2;2;49;4;44;1:48.663;232.042;5;98;13
660;3;3;49;3;44;1:49.769;229.704;9;98;13
661;9;17;49;2;44;1:50.049;229.119;11;98;13
662;4;5;49;1;44;1:49.600;230.058;8;98;13
663;2;9;49;0;44;1:48.894;231.549;6;98;13
664;7;23;49;0;44;1:50.022;229.175;10;98;13
665;7;15;49;0;44;1:48.990;231.345;7;98;13
666;5;24;49;0;43;1:50.730;227.71;13;98;13
667;11;22;49;0;43;1:50.678;227.817;12;98;13
668;12;16;49;0;43;1:50.902;227.357;15;98;13
669;8;11;49;0;43;1:50.886;227.39;14;98;13
670;8;19;49;0;43;1:51.391;226.359;19;98;13
671;12;29;49;0;43;1:51.648;225.838;20;98;13
672;11;18;49;0;36;1:51.141;226.868;16;98;13
673;3;25;49;0;34;1:51.270;226.605;18;98;13
674;9;14;49;0;29;1:51.156;226.837;17;98;13
675;5;20;49;0;8;1:52.724;223.682;21;98;13
677;1;1;50;10;67;1:28.193;186.259;1;100;16
678;4;5;50;8;67;1:29.655;183.222;9;100;16
679;6;8;50;6;67;1:29.619;183.295;8;100;16
680;9;14;50;5;67;1:30.086;182.345;11;100;16
681;4;21;50;4;67;1:30.387;181.738;12;100;16
682;6;13;50;3;67;1:29.588;183.359;7;100;16
683;2;9;50;2;67;1:29.021;184.527;4;100;16
684;12;16;50;1;67;1:31.891;178.763;18;100;16
685;5;24;50;0;67;1:30.653;181.205;13;100;16
686;11;22;50;0;67;1:31.060;180.395;15;100;16
687;11;18;50;0;66;1:31.951;178.647;19;100;16
688;12;29;50;0;66;1:32.130;178.3;20;100;16
689;7;15;50;0;66;1:32.414;177.752;21;100;16
690;2;2;50;0;65;1:29.084;184.396;6;100;16
691;8;11;50;0;65;1:31.507;179.514;16;100;16
692;7;23;50;0;55;1:30.865;180.782;14;100;16
693;8;19;50;0;54;1:31.803;178.935;17;100;16
694;3;3;50;0;49;1:29.926;182.67;10;100;16
695;5;20;50;0;46;1:29.057;184.452;5;100;16
696;9;17;50;0;45;1:28.940;184.695;3;100;16
697;1;4;50;0;41;1:28.511;185.59;2;100;16
698;3;25;50;0;19;2:05.636;130.749;22;100;16
699;6;8;51;10;56;1:38.285;199.66;3;102;17
700;1;4;51;8;56;1:37.991;200.259;2;102;17
701;6;13;51;6;56;1:37.454;201.362;1;102;17
702;5;20;51;5;56;1:39.890;196.452;13;102;17
703;11;18;51;4;56;1:38.913;198.392;5;102;17
704;5;24;51;3;56;1:39.654;196.917;11;102;17
705;2;2;51;2;56;1:39.325;197.569;7;102;17
706;9;14;51;1;56;1:39.640;196.945;10;102;17
707;4;5;51;0;56;1:39.331;197.557;8;102;17
708;9;17;51;0;56;1:39.371;197.478;9;102;17
709;4;21;51;0;56;1:38.900;198.418;4;102;17
710;3;25;51;0;55;1:39.743;196.741;12;102;17
711;7;15;51;0;55;1:39.911;196.41;14;102;17
712;8;11;51;0;55;1:40.126;195.989;15;102;17
713;11;22;51;0;55;1:40.516;195.228;16;102;17
714;3;3;51;0;54;1:39.233;197.752;6;102;17
715;12;29;51;0;53;1:40.764;194.748;17;102;17
716;2;9;51;0;33;1:40.926;194.435;18;102;17
717;1;1;51;0;30;1:43.131;190.278;19;102;17
718;7;23;51;0;25;1:44.062;188.576;20;102;17
719;12;16;51;0;24;1:47.603;182.37;21;102;17
720;8;19;51;0;11;1:51.765;175.579;22;102;17
721;6;8;52;10;71;1:12.445;214.126;1;104;18
722;6;13;52;8;71;1:12.584;213.716;3;104;18
723;1;4;52;6;71;1:13.150;212.062;6;104;18
724;3;3;52;5;71;1:13.159;212.036;7;104;18
725;2;9;52;4;71;1:12.686;213.416;4;104;18
726;2;2;52;3;71;1:13.452;211.19;10;104;18
727;1;1;52;2;70;1:12.506;213.946;2;104;18
728;7;15;52;1;70;1:13.361;211.452;8;104;18
729;9;14;52;0;70;1:14.195;209.076;13;104;18
730;3;6;52;0;70;1:13.116;212.161;5;104;18
731;7;23;52;0;70;1:13.368;211.432;9;104;18
732;8;11;52;0;69;1:14.914;207.069;19;104;18
733;5;24;52;0;69;1:13.643;210.643;11;104;18
734;8;19;52;0;68;1:14.329;208.699;14;104;18
735;12;16;52;0;43;1:15.202;206.276;20;104;18
736;11;22;52;0;40;1:14.742;207.545;17;104;18
737;4;5;52;0;35;1:14.891;207.133;18;104;18
738;5;20;52;0;34;1:14.423;208.435;16;104;18
739;11;18;52;0;20;1:14.039;209.516;12;104;18
740;9;17;52;0;14;1:14.398;208.505;15;104;18
741;12;29;52;0;2;1:50.404;140.505;21;104;18
742;4;21;52;0;2;2:02.680;126.446;22;104;18
743;4;4;53;10;57;1:32.534;210.551;3;106;3
744;6;30;53;8;57;1:32.523;210.576;2;106;3
745;1;8;53;6;57;1:32.864;209.803;8;106;3
746;11;18;53;5;57;1:32.729;210.109;5;106;3
747;1;31;53;4;57;1:32.771;210.013;7;106;3
748;3;17;53;3;57;1:32.660;210.265;4;106;3
749;3;3;53;2;57;1:32.408;210.838;1;106;3
750;9;32;53;1;57;1:33.212;209.02;10;106;3
751;6;13;53;0;57;1:32.739;210.086;6;106;3
752;9;14;53;0;57;1:33.376;208.653;11;106;3
753;5;24;53;0;57;1:33.480;208.421;12;106;3
754;2;2;53;0;56;1:33.772;207.772;14;106;3
755;5;26;53;0;56;1:33.108;209.253;9;106;3
756;7;23;53;0;56;1:34.112;207.021;16;106;3
757;11;22;53;0;56;1:33.840;207.621;15;106;3
758;7;15;53;0;56;1:34.852;205.406;18;106;3
759;13;33;53;0;55;1:35.940;203.076;19;106;3
760;8;11;53;0;53;1:37.104;200.642;20;106;3
761;8;34;53;0;35;1:38.302;198.197;21;106;3
762;2;35;53;0;29;1:33.694;207.945;13;106;3
763;4;21;53;0;21;1:34.320;206.564;17;106;3
765;4;21;54;10;56;1:35.294;209.402;2;108;2
766;4;4;54;8;56;1:34.803;210.487;1;108;2
767;11;18;54;6;56;1:35.604;208.723;4;108;2
768;1;31;54;5;56;1:35.566;208.806;3;108;2
769;6;13;54;4;56;1:35.954;207.962;8;108;2
770;6;30;54;3;56;1:35.647;208.629;5;108;2
771;2;35;54;2;56;1:36.002;207.858;9;108;2
772;7;23;54;1;56;1:35.686;208.544;6;108;2
773;7;15;54;0;55;1:36.380;207.042;11;108;2
774;11;22;54;0;55;1:36.188;207.456;10;108;2
775;5;24;54;0;54;1:37.387;204.902;16;108;2
776;13;27;54;0;54;1:38.198;203.209;18;108;2
777;13;33;54;0;54;1:39.510;200.53;19;108;2
778;8;11;54;0;53;1:40.199;199.151;20;108;2
779;2;2;54;0;48;1:35.751;208.403;7;108;2
780;5;26;54;0;41;1:37.313;205.057;14;108;2
781;8;34;54;0;33;1:42.833;194.05;21;108;2
782;9;32;54;0;26;1:36.867;206.002;13;108;2
783;3;17;54;0;15;1:36.771;206.206;12;108;2
784;9;14;54;0;10;1:38.078;203.458;17;108;2
785;3;3;54;0;6;1:37.366;204.946;15;108;2
787;4;4;55;10;57;1:26.189;221.499;2;110;1
788;1;8;55;8;57;1:26.045;221.869;1;110;1
789;7;23;55;6;57;1:27.810;217.41;10;110;1
790;2;2;55;5;57;1:27.700;217.683;7;110;1
791;4;21;55;4;57;1:27.561;218.028;5;110;1
792;2;35;55;3;57;1:28.321;216.152;13;110;1
793;11;22;55;2;57;1:27.690;217.707;6;110;1
794;9;14;55;1;57;1:28.250;216.326;12;110;1
795;5;26;55;0;57;1:28.367;216.039;14;110;1
796;11;18;55;0;56;1:27.799;217.437;8;110;1
797;13;27;55;0;56;1:29.238;213.931;15;110;1
798;8;11;55;0;55;1:30.574;210.775;17;110;1
799;8;34;55;0;54;1:33.737;203.663;18;110;1
800;1;31;55;0;46;1:27.464;218.27;4;110;1
801;13;33;55;0;39;1:29.687;212.86;16;110;1
802;5;24;55;0;37;1:27.988;216.97;11;110;1
803;6;30;55;0;32;1:27.180;218.981;3;110;1
804;3;17;55;0;22;1:27.800;217.435;9;110;1
805;9;32;55;0;4;1:41.351;188.363;19;110;1
809;6;30;56;10;62;1:24.624;210.961;2;112;21
810;4;4;56;8;62;1:24.569;211.098;1;112;21
811;1;31;56;6;62;1:25.096;209.791;4;112;21
812;6;13;56;5;62;1:25.528;208.731;10;112;21
813;1;8;56;4;62;1:25.027;209.961;3;112;21
814;3;17;56;3;62;1:25.488;208.829;9;112;21
815;11;18;56;2;62;1:25.347;209.174;6;112;21
816;4;21;56;1;62;1:25.353;209.159;7;112;21
817;7;23;56;0;62;1:25.316;209.25;5;112;21
818;11;22;56;0;62;1:26.129;207.275;13;112;21
819;3;3;56;0;62;1:26.418;206.581;15;112;21
820;2;35;56;0;62;1:25.438;208.951;8;112;21
821;2;2;56;0;61;1:25.996;207.595;12;112;21
822;5;24;56;0;61;1:25.679;208.363;11;112;21
823;5;26;56;0;61;1:26.248;206.989;14;112;21
824;13;33;56;0;60;1:27.160;204.823;18;112;21
825;9;14;56;0;47;1:26.855;205.542;17;112;21
826;8;11;56;0;44;1:29.100;200.363;20;112;21
827;9;32;56;0;40;1:26.759;205.77;16;112;21
828;8;34;56;0;23;1:31.032;196.111;21;112;21
829;7;15;56;0;5;1:28.039;202.778;19;112;21
831;6;30;57;10;60;1:32.099;201.226;1;114;20
832;4;4;57;8;60;1:32.532;200.285;3;114;20
833;6;13;57;6;60;1:33.099;199.065;5;114;20
834;1;8;57;5;60;1:32.472;200.415;2;114;20
835;11;22;57;4;60;1:33.952;197.258;9;114;20
836;4;21;57;3;60;1:32.964;199.354;4;114;20
837;3;3;57;2;60;1:33.579;198.044;7;114;20
838;2;35;57;1;60;1:34.037;197.079;12;114;20
839;7;15;57;0;59;1:33.953;197.256;10;114;20
840;2;2;57;0;59;1:34.035;197.084;11;114;20
841;5;26;57;0;59;1:34.091;196.966;14;114;20
842;13;33;57;0;59;1:35.504;194.052;18;114;20
843;13;27;57;0;59;1:35.428;194.207;17;114;20
844;7;23;57;0;52;1:33.607;197.985;8;114;20
845;1;31;57;0;52;1:33.571;198.061;6;114;20
846;8;11;57;0;45;1:36.706;191.64;19;114;20
847;8;36;57;0;29;1:37.214;190.639;20;114;20
848;11;18;57;0;28;1:34.042;197.069;13;114;20
849;9;32;57;0;28;1:34.553;196.004;15;114;20
850;3;17;57;0;12;1:35.415;194.233;16;114;20
851;9;14;57;0;2;2:24.500;128.254;21;114;20
853;4;4;58;10;66;1:16.723;217.108;2;116;4
854;6;30;58;8;66;1:16.922;216.546;3;116;4
855;4;21;58;6;66;1:17.083;216.094;4;116;4
856;6;13;58;5;66;1:16.648;217.32;1;116;4
857;1;8;58;4;66;1:17.357;215.328;5;116;4
858;11;18;58;3;66;1:17.367;215.301;6;116;4
859;11;22;58;2;65;1:17.399;215.212;7;116;4
860;2;2;58;1;65;1:17.869;213.913;10;116;4
861;3;17;58;0;65;1:17.900;213.827;11;116;4
862;7;15;58;0;65;1:18.465;212.288;13;116;4
863;3;3;58;0;65;1:17.861;213.935;8;116;4
864;2;35;58;0;65;1:18.050;213.417;12;116;4
865;9;32;58;0;65;1:18.516;212.15;15;116;4
866;9;14;58;0;65;1:17.862;213.932;9;116;4
867;5;24;58;0;63;1:18.488;212.226;14;116;4
868;13;33;58;0;63;1:19.265;210.145;18;116;4
869;8;11;58;0;62;1:20.411;207.15;21;116;4
870;13;27;58;0;48;1:19.532;209.44;20;116;4
871;5;26;58;0;47;1:18.541;212.082;16;116;4
872;7;23;58;0;31;1:18.621;211.867;17;116;4
873;1;31;58;0;17;1:19.482;209.571;19;116;4
874;8;36;58;0;10;1:22.389;202.177;22;116;4
875;4;4;59;10;78;1:15.671;158.898;3;118;6
876;1;31;59;8;78;1:16.008;158.193;6;118;6
877;9;14;59;6;78;1:17.849;154.452;19;118;6
878;11;22;59;5;78;1:17.320;155.509;12;118;6
879;6;30;59;4;78;1:15.143;160.014;1;118;6
880;4;21;59;3;78;1:15.919;158.379;5;118;6
881;2;2;59;2;77;1:17.319;155.511;11;118;6
882;7;23;59;1;77;1:17.540;155.068;15;118;6
883;6;13;59;0;77;1:16.612;156.946;7;118;6
884;5;24;59;0;77;1:17.660;154.828;17;118;6
885;11;18;59;0;77;1:17.300;155.549;10;118;6
886;13;27;59;0;77;1:17.603;154.942;16;118;6
887;5;26;59;0;77;1:17.481;155.186;14;118;6
888;2;35;59;0;77;1:17.767;154.615;18;118;6
889;13;33;59;0;76;1:17.329;155.491;13;118;6
890;8;36;59;0;75;1:19.104;152.002;22;118;6
891;7;15;59;0;72;1:17.180;155.791;8;118;6
892;9;32;59;0;56;1:17.930;154.292;20;118;6
893;3;3;59;0;51;1:17.227;155.696;9;118;6
894;1;8;59;0;50;1:15.325;159.628;2;118;6
895;3;17;59;0;48;1:15.680;158.879;4;118;6
896;8;11;59;0;46;1:18.793;152.602;21;118;6
897;4;4;60;10;60;1:21.599;226.811;1;120;9
898;6;30;60;8;60;1:21.934;225.884;2;120;9
899;1;8;60;6;60;1:22.461;224.44;5;120;9
900;4;21;60;5;60;1:22.238;225.049;3;120;9
901;6;13;60;4;60;1:22.371;224.685;4;120;9
902;1;31;60;3;60;1:22.780;223.575;8;120;9
903;2;2;60;2;60;1:22.706;223.775;6;120;9
904;2;35;60;1;60;1:22.921;223.195;10;120;9
905;3;3;60;0;60;1:22.916;223.209;9;120;9
906;11;22;60;0;59;1:23.224;222.382;11;120;9
907;7;15;60;0;59;1:22.744;223.673;7;120;9
908;9;14;60;0;59;1:23.995;220.341;14;120;9
909;5;24;60;0;59;1:24.221;219.75;15;120;9
910;9;32;60;0;59;1:23.712;221.086;12;120;9
911;13;27;60;0;59;1:23.977;220.388;13;120;9
912;13;33;60;0;58;1:24.636;218.672;16;120;9
913;8;11;60;0;57;1:26.520;213.911;18;120;9
914;8;36;60;0;57;1:27.167;212.323;19;120;9
915;11;18;60;0;8;1:25.207;217.207;17;120;9
919;4;4;61;10;70;1:15.911;206.815;2;122;7
920;6;30;61;8;70;1:15.993;206.592;3;122;7
921;1;8;61;6;70;1:15.841;207.006;1;122;7
922;4;21;61;5;70;1:16.669;204.771;4;122;7
923;6;13;61;4;70;1:17.308;203.078;5;122;7
924;7;15;61;3;69;1:17.503;202.567;8;122;7
925;2;2;61;2;69;1:17.454;202.695;7;122;7
926;9;14;61;1;69;1:17.619;202.264;10;122;7
927;11;18;61;0;69;1:18.001;201.274;13;122;7
928;5;26;61;0;69;1:17.720;202.002;12;122;7
929;9;32;61;0;69;1:17.576;202.377;9;122;7
930;3;17;61;0;69;1:17.705;202.041;11;122;7
931;5;24;61;0;68;1:18.078;201.075;14;122;7
932;13;33;61;0;66;1:19.291;197.999;18;122;7
933;8;11;61;0;64;1:20.490;195.05;19;122;7
934;2;35;61;0;58;1:17.394;202.852;6;122;7
935;7;23;61;0;58;1:18.793;199.251;16;122;7
936;1;31;61;0;13;1:18.493;200.012;15;122;7
937;11;22;61;0;11;1:19.286;198.012;17;122;7
938;8;36;61;0;2;2:07.709;122.932;20;122;7
941;6;30;62;10;73;1:12.719;207.527;1;124;19
942;6;13;62;8;73;1:12.954;206.859;2;124;19
943;4;21;62;6;73;1:13.131;206.358;3;124;19
944;7;15;62;5;73;1:13.269;205.969;5;124;19
945;4;4;62;4;73;1:13.316;205.837;6;124;19
946;11;22;62;3;73;1:13.611;205.012;7;124;19
947;9;14;62;2;72;1:14.730;201.942;11;124;19
948;5;24;62;1;72;1:14.286;203.149;9;124;19
949;3;3;62;0;72;1:14.707;202.005;10;124;19
950;7;23;62;0;62;1:13.225;206.093;4;124;19
951;13;27;62;0;37;1:14.731;201.94;12;124;19
952;2;35;62;0;23;1:13.934;204.117;8;124;19
953;13;33;62;0;9;1:22.036;183.958;13;124;19
954;8;11;62;0;6;1:43.802;145.384;14;124;19
955;11;18;62;0;3;2:04.692;121.027;15;124;19
963;6;30;63;10;70;1:17.111;205.931;1;126;8
964;4;4;63;8;70;1:17.770;204.186;5;126;8
965;6;13;63;6;70;1:17.141;205.851;2;126;8
966;7;23;63;5;70;1:17.809;204.084;6;126;8
967;1;8;63;4;70;1:17.717;204.325;4;126;8
968;4;21;63;3;70;1:18.057;203.435;9;126;8
969;1;37;63;2;70;1:17.625;204.568;3;126;8
970;2;2;63;1;69;1:18.809;201.494;14;126;8
971;9;14;63;0;69;1:18.978;201.063;17;126;8
972;5;26;63;0;69;1:18.674;201.84;12;126;8
973;2;35;63;0;69;1:17.906;203.83;7;126;8
974;9;32;63;0;69;1:18.968;201.089;16;126;8
975;5;24;63;0;69;1:18.241;202.957;10;126;8
976;3;3;63;0;68;1:18.796;201.527;13;126;8
977;13;27;63;0;68;1:19.356;200.105;18;126;8
978;8;36;63;0;67;1:20.113;198.215;20;126;8
979;11;18;63;0;61;1:18.510;202.262;11;126;8
980;3;17;63;0;55;1:18.859;201.366;15;126;8
981;7;15;63;0;39;1:18.036;203.49;8;126;8
982;11;22;63;0;28;1:20.094;198.262;19;126;8
983;13;33;63;0;11;1:21.663;194.452;21;126;8
985;6;30;64;10;67;1:16.357;215.65;1;128;10
986;6;13;64;8;67;1:16.392;215.551;2;128;10
987;1;8;64;6;67;1:16.475;215.317;3;128;10
988;11;18;64;5;67;1:16.818;214.356;7;128;10
989;4;4;64;4;67;1:17.256;213.14;9;128;10
990;4;21;64;3;67;1:16.981;213.902;8;128;10
991;7;15;64;2;67;1:16.807;214.386;5;128;10
992;9;32;64;1;67;1:17.719;211.87;12;128;10
993;7;23;64;0;67;1:16.763;214.509;4;128;10
994;5;24;64;0;66;1:17.407;212.724;10;128;10
995;9;14;64;0;66;1:17.811;211.62;13;128;10
996;5;26;64;0;66;1:17.450;212.606;11;128;10
997;3;17;64;0;59;1:16.812;214.372;6;128;10
998;8;11;64;0;38;1:19.413;207.351;19;128;10
999;2;35;64;0;30;1:18.904;208.689;17;128;10
1000;11;22;64;0;18;1:18.029;211.029;14;128;10
1001;2;2;64;0;9;1:19.264;207.741;18;128;10
1002;1;37;64;0;2;1:19.649;206.737;20;128;10
1005;13;27;64;0;66;1:18.247;210.441;15;128;10
1006;13;33;64;0;66;1:18.718;209.182;16;128;10
1007;11;18;65;10;70;1:25.143;185.236;4;130;11
1008;1;37;65;8;70;1:24.315;187.055;2;130;11
1009;2;2;65;6;70;1:25.801;183.816;7;130;11
1010;11;22;65;5;70;1:24.678;186.253;3;130;11
1011;9;14;65;4;69;1:27.572;180.098;10;130;11
1012;7;23;65;3;69;1:25.247;185.01;5;130;11
1013;6;13;65;2;69;1:23.516;188.845;1;130;11
1014;6;30;65;1;67;1:27.834;179.561;11;130;11
1015;13;33;65;0;67;1:28.178;178.86;13;130;11
1016;13;27;65;0;67;1:26.117;183.141;8;130;11
1017;5;26;65;0;66;1:26.249;182.861;9;130;11
1018;7;15;65;0;65;1:25.779;183.863;6;130;11
1019;8;11;65;0;65;1:30.957;173.396;15;130;11
1020;4;4;65;0;51;1:29.408;176.4;14;130;11
1021;1;8;65;0;25;1:33.690;168.338;16;130;11
1022;5;24;65;0;25;1:38.858;159.537;19;130;11
1023;3;3;65;0;19;1:38.964;159.367;20;130;11
1024;4;21;65;0;18;1:35.550;165.061;17;130;11
1025;9;32;65;0;6;1:38.702;159.79;18;130;11
1028;2;9;65;0;69;1:28.154;178.909;12;130;11
1029;6;13;66;10;58;1:28.123;218.067;2;132;5
1030;4;4;66;8;58;1:28.245;217.766;3;132;5
1031;6;30;66;6;58;1:28.005;218.36;1;132;5
1032;11;18;66;5;58;1:28.474;217.202;4;132;5
1033;1;37;66;4;58;1:28.959;216.018;7;132;5
1034;4;21;66;3;58;1:28.546;217.026;5;132;5
1035;7;23;66;2;58;1:29.084;215.715;8;132;5
1036;11;22;66;1;58;1:28.733;216.568;6;132;5
1037;7;15;66;0;57;1:30.048;213.406;13;132;5
1038;3;17;66;0;57;1:30.088;213.311;15;132;5
1039;9;32;66;0;57;1:30.025;213.46;11;132;5
1040;2;9;66;0;57;1:29.723;214.179;9;132;5
1041;5;26;66;0;57;1:29.933;213.679;10;132;5
1042;2;2;66;0;56;1:30.335;212.728;16;132;5
1043;9;14;66;0;55;1:30.026;213.458;12;132;5
1044;13;27;66;0;46;1:30.403;212.568;17;132;5
1045;8;11;66;0;41;1:31.814;209.301;18;132;5
1046;3;3;66;0;25;1:30.071;213.351;14;132;5
1047;8;29;66;0;23;1:32.337;208.115;20;132;5
1048;5;24;66;0;12;1:32.148;208.542;19;132;5
1051;6;30;67;10;53;1:22.575;252.555;2;134;14
1052;1;8;67;8;53;1:22.559;252.604;1;134;14
